node,name,rw_betweenness
720575940626510666,FB.602,0.002132
720575940626973821,FB.507,0.002132
720575940618745424,FB.379,0.002131
720575940630539335,FB.652,0.002128
720575940626314061,FB.609,0.002127
720575940631426700,FB.786,0.002124
720575940604349630,FB.458,0.002124
720575940622986219,PB.FB.2,0.002112
720575940607864841,FB.749,0.002112
720575940605124482,FB.751,0.002112
720575940624222014,FB.670,0.002105
720575940628802632,FB.1105,0.002103
720575940637924324,CRE.FB.11,0.002099
720575940624583708,FB.654,0.002098
720575940602831328,FB.665,0.002098
720575940626814666,FB.487,0.002097
720575940617949861,FB.615,0.002093
720575940615654715,FB.1259,0.002082
720575940606198473,CRE.FB.24,0.002076
720575940605554354,FB.583,0.002071
720575940638888819,FB.585,0.002067
720575940627831657,FB.720,0.002065
720575940634909807,FB.393,0.002064
720575940631725087,FB.784,0.002064
720575940612316847,FB.858,0.00206
720575940608745006,FB.796,0.002059
720575940626180358,FB.610,0.002048
720575940643921444,FB.274,0.002047
720575940628144254,FB.537,0.002046
720575940627901687,FB.788,0.002037
720575940620478847,NO.FB.37,0.002037
720575940612318673,FB.592,0.002036
720575940616826409,FB.853,0.002035
720575940622345933,FB.689,0.002033
720575940622366540,FB.707,0.002029
720575940623540557,FB.603,0.002028
720575940631911905,FB.460,0.002025
720575940614639035,FB.1053,0.002025
720575940625328842,SLP.FB.15,0.002024
720575940638055024,FB.SMP.23,0.002022
720575940623256757,CRE.FB.7,0.002022
720575940626479674,FB.1047,0.002021
720575940619084891,SLP.FB.10,0.002021
720575940622605320,CRE.FB.26,0.002013
720575940629112060,FB.267,0.002009
720575940610095322,FB.1140,0.002007
720575940620156326,FB.509,0.002004
720575940631086649,FB.637,0.002004
720575940624323592,CRE.FB.22,0.002004
720575940607613707,FB.511,0.002001
720575940620700886,FB.808,0.002
720575940636730694,EB.39,0.001997
720575940620350332,FB.976,0.001995
720575940620191777,FB.690,0.001992
720575940631814085,FB.815,0.001992
720575940618236752,FB.1081,0.001991
720575940613714430,NO.FB.24,0.00199
720575940611939026,PB.FB.6,0.001985
720575940616400704,FB.727,0.001985
720575940623222542,FB.640,0.001984
720575940628493572,EB.23,0.001981
720575940619476126,EB.161,0.00198
720575940631614675,FB.557,0.001978
720575940611006170,FB.1085,0.001977
720575940616204091,FB.728,0.001973
720575940617172436,AOTU.FB.3,0.001973
720575940607285001,NO.FB.5,0.001972
720575940618403719,NO.FB.2,0.001972
720575940637260622,FB.504,0.001972
720575940625415196,SMP.FB.25,0.00197
720575940613754527,PB.FB.1,0.001963
720575940611376882,FB.1014,0.00196
720575940618679280,FB.1080,0.001959
720575940624895821,FB.918,0.001959
720575940623590221,FB.611,0.001959
720575940625378121,FB.724,0.001956
720575940627426919,FB.840,0.001955
720575940627929722,FB.754,0.001948
720575940625021796,EB.138,0.001948
720575940613829535,FB.LAL.42,0.001944
720575940616885824,FB.LAL.44,0.001943
720575940625146109,FB.376,0.001941
720575940644674851,CRE.FB.13,0.001939
720575940613440479,FB.1182,0.001934
720575940624012350,FB.431,0.001931
720575940615783097,FB.773,0.001931
720575940606646962,FB.834,0.001929
720575940625541434,PB.FB.4,0.001929
720575940612892670,NO.FB.39,0.001928
720575940610810482,FB.833,0.001926
720575940638252672,FB.697,0.001922
720575940646126644,FB.1270,0.001921
720575940613200559,CRE.FB.31,0.001918
720575940632992922,FB.699,0.001918
720575940619829765,EB.280,0.001912
720575940638310784,FB.636,0.001908
720575940632424011,FB.565,0.001906
720575940631398308,FB.340,0.001904
720575940616839654,FB.1082,0.001904
720575940621276952,PB.FB.3,0.001903
720575940629133820,FB.1325,0.001902
720575940609777476,FB.520,0.001902
720575940622184701,FB.1049,0.0019
720575940622846099,FB.847,0.001899
720575940615748025,FB.645,0.001898
720575940607343829,FB.750,0.001898
720575940626923029,FB.1076,0.001898
720575940640002256,FB.536,0.001896
720575940638076733,NO.7,0.001889
720575940606436384,FB.538,0.001888
720575940625516830,EB.152,0.001885
720575940616027037,FB.892,0.00188
720575940620080798,FB.1157,0.001878
720575940630252955,SMP.FB.42,0.001877
720575940634376440,SLP.FB.9,0.001872
720575940619172079,AOTU.FB.4,0.001872
720575940632259865,FB.898,0.001868
720575940608047299,NO.8,0.001866
720575940623880013,FB.886,0.001863
720575940618688276,FB.925,0.001863
720575940642870820,FB.964,0.001861
720575940630111628,FB.1191,0.001854
720575940628967168,CRE.FB.28,0.001851
720575940635886057,FB.1144,0.001849
720575940614615557,FB.672,0.001847
720575940612942998,AOTU.FB.19,0.001847
720575940630145071,SLP.FB.12,0.00184
720575940626063944,FB.721,0.001831
720575940614920379,NO.2,0.001831
720575940622569827,PB.78,0.001828
720575940626102790,FB.902,0.001827
720575940637057614,FB.575,0.001826
720575940627426069,FB.737,0.001819
720575940610268366,FB.816,0.001816
720575940630979748,FB.953,0.001814
720575940610165205,CRE.FB.19,0.001811
720575940621616518,SMP.FB.45,0.001808
720575940633135455,FB.1148,0.001801
720575940613300722,LAL.FB.2,0.0018
720575940628088823,FB.1195,0.001798
720575940633305951,AOTU.FB.47,0.001797
720575940634996878,AOTU.FB.24,0.001796
720575940625439690,CRE.FB.32,0.001794
720575940636063204,FB.PB.1,0.001793
720575940630836807,FB.822,0.001788
720575940626038403,SLP.FB.14,0.001788
720575940619967727,FB.977,0.001787
720575940619766655,FB.1159,0.001785
720575940639279679,FB.975,0.001783
720575940631080552,FB.821,0.001779
720575940610642289,FB.895,0.001777
720575940613250735,FB.SMP.7,0.001777
720575940645009699,NO.FB.15,0.001777
720575940642984471,FB.1121,0.001776
720575940619111846,FB.606,0.001776
720575940628567034,FB.639,0.001775
720575940634752225,FB.1006,0.001773
720575940629615417,SMP.FB.27,0.001772
720575940626397127,FB.1131,0.00177
720575940628320515,FB.764,0.001769
720575940613214098,NO.FB.22,0.001767
720575940630692143,FB.760,0.001766
720575940633242449,FB.601,0.001766
720575940627385031,NO.FB.19,0.001765
720575940611606830,FB.643,0.001763
720575940630849325,FB.440,0.001761
720575940625653223,EB.116,0.00176
720575940623738516,FB.1201,0.001759
720575940658155393,FB.492,0.001757
720575940629343196,FB.1126,0.001757
720575940646707076,FB.679,0.001755
720575940638060632,PB.FB.5,0.001752
720575940632769175,FB.496,0.00175
720575940625951321,NO.FB.52,0.00175
720575940627779560,CRE.FB.8,0.001749
720575940629955915,FB.684,0.001748
720575940615785755,FB.1012,0.001747
720575940613793302,SLP.FB.17,0.001744
720575940636702174,FB.714,0.001744
720575940612122152,FB.910,0.001744
720575940610409957,FB.961,0.001743
720575940618867627,FB.612,0.001741
720575940619085478,NO.5,0.00174
720575940624166949,FB.625,0.001738
720575940637906803,FB.682,0.001736
720575940639590528,NO.FB.26,0.001736
720575940632716128,FB.734,0.001734
720575940627900871,CRE.FB.21,0.001729
720575940624417052,FB.806,0.001729
720575940611725738,FB.747,0.001728
720575940648742777,FB.439,0.001724
720575940630404655,FB.899,0.001723
720575940629213639,EB.139,0.001721
720575940612131025,FB.960,0.001719
720575940618225067,FB.756,0.001718
720575940625848330,AOTU.FB.21,0.001717
720575940612053106,FB.502,0.001712
720575940613959180,FB.926,0.00171
720575940615177099,EB.140,0.001709
720575940625506027,EB.300,0.001709
720575940620632652,FB.725,0.001706
720575940614773032,FB.608,0.001705
720575940622422507,FB.LAL.48,0.001701
720575940610147790,FB.1015,0.001701
720575940620317564,CRE.FB.27,0.001701
720575940624483216,FB.885,0.001695
720575940631638073,FB.759,0.001695
720575940630800066,FB.494,0.001694
720575940636996324,SMP.FB.33,0.001694
720575940617425781,EB.262,0.00169
720575940613842700,FB.1112,0.001685
720575940626819088,FB.805,0.001684
720575940635814512,NO.78,0.001682
720575940622228918,FB.879,0.001679
720575940623290603,FB.989,0.001676
720575940624602957,FB.589,0.001674
720575940637477565,FB.798,0.001673
720575940627109116,FB.319,0.001672
720575940611612018,NO.FB.57,0.001672
720575940628668610,FB.970,0.001669
720575940641981600,FB.713,0.001667
720575940629229586,FB.900,0.001663
720575940631255656,FB.800,0.001663
720575940630306095,FB.558,0.001659
720575940615134011,FB.774,0.001657
720575940618858837,NO.FB.6,0.001655
720575940611726829,FB.911,0.001654
720575940612272424,FB.LAL.46,0.001652
720575940609019512,NO.FB.58,0.001648
720575940619503445,NO.14,0.001646
720575940615929584,FB.438,0.001645
720575940624282430,FB.705,0.001642
720575940622351999,FB.SMP.2,0.001642
720575940625905295,FB.1077,0.001634
720575940623698324,EB.175,0.001634
720575940630089031,FB.445,0.001633
720575940626780422,AOTU.FB.26,0.001633
720575940626778217,FB.790,0.00163
720575940628856514,CRE.FB.25,0.001629
720575940616829481,FB.644,0.001629
720575940630894583,FB.1256,0.001627
720575940624093884,FB.935,0.001627
720575940615468703,FB.1162,0.001626
720575940604064958,FB.962,0.001622
720575940648482425,FB.594,0.001618
720575940626012072,FB.477,0.001618
720575940612852898,FB.927,0.001617
720575940622296573,NO.FB.27,0.001616
720575940632423442,FB.939,0.001615
720575940622841037,CRE.FB.12,0.001614
720575940610137969,FB.912,0.001613
720575940626658577,FB.497,0.001613
720575940626048540,AOTU.FB.20,0.001611
720575940628057862,FB.452,0.001608
720575940622994151,FB.1202,0.001608
720575940632803007,FB.931,0.001608
720575940624617397,NO.6,0.001602
720575940642492360,FB.1216,0.001599
720575940624323475,EB.354,0.001596
720575940611679461,FB.1068,0.001595
720575940611211542,FB.947,0.001595
720575940627433288,LAL.FB.6,0.001594
720575940621255011,FB.827,0.001594
720575940612012566,SMP.FB.41,0.001592
720575940627126787,FB.973,0.001591
720575940625969064,FB.974,0.001591
720575940613275311,CRE.FB.16,0.001588
720575940606591836,EB.260,0.001586
720575940639473909,NO.FB.20,0.001584
720575940642877088,EB.148,0.001583
720575940638857424,FB.731,0.001581
720575940624560392,FB.688,0.00158
720575940616221401,FB.1306,0.001579
720575940654008993,NO.FB.63,0.001572
720575940627054988,FB.868,0.001571
720575940627424199,FB.596,0.00157
720575940614294175,FB.908,0.00157
720575940619126950,FB.692,0.00157
720575940630398551,FB.1021,0.001567
720575940626781522,NO.FB.9,0.001561
720575940628029634,NO.FB.33,0.001561
720575940613818690,SLP.FB.11,0.00156
720575940618374558,FB.553,0.001557
720575940616502175,EB.GA.1,0.001555
720575940641715144,FB.876,0.001554
720575940636330217,FB.861,0.00155
720575940609214072,FB.818,0.001544
720575940634308959,FB.576,0.001535
720575940638305853,FB.965,0.001531
720575940625683077,FB.843,0.001531
720575940631369149,NO.153,0.001528
720575940631119827,FB.276,0.001525
720575940631701499,CRE.FB.39,0.001524
720575940611453041,FB.1032,0.001522
720575940633791571,FB.740,0.00152
720575940614298474,FB.533,0.001517
720575940628763002,NO.FB.65,0.001516
720575940606958859,FB.SMP.49,0.001515
720575940613748895,SMP.FB.43,0.001512
720575940650338038,FB.797,0.00151
720575940624773916,FB.1247,0.001508
720575940624065038,FB.539,0.001507
720575940623131319,FB.755,0.001505
720575940622746365,FB.1156,0.001503
720575940615502130,NO.FB.42,0.0015
720575940627425276,CRE.FB.29,0.001497
720575940640164029,FB.775,0.001496
720575940651558646,FB.633,0.001494
720575940630580255,FB.914,0.001494
720575940643259336,FB.634,0.001494
720575940612327446,FB.875,0.00149
720575940623436531,FB.1172,0.001484
720575940618622191,FB.1137,0.001482
720575940627617866,FB.1037,0.001481
720575940609774434,FB.1233,0.001477
720575940630541416,FB.866,0.001473
720575940631372369,EB.143,0.001473
720575940623540813,FB.1155,0.001468
720575940639693008,FB.836,0.001461
720575940632646189,CRE.FB.20,0.00146
720575940632372380,FB.716,0.001459
720575940625395096,FB.1002,0.001458
720575940619006272,EB.355,0.001458
720575940640698064,FB.996,0.001457
720575940619994294,FB.659,0.001457
720575940651290358,SMP.2115,0.001456
720575940637475561,FB.LAL.47,0.001455
720575940610931058,AOTU.FB.28,0.001454
720575940610813682,FB.894,0.001452
720575940624023480,FB.919,0.001451
720575940611718885,FB.519,0.001451
720575940637354047,FB.586,0.001445
720575940610682261,NO.115,0.001443
720575940618781861,FB.924,0.001442
720575940616828201,FB.940,0.001441
720575940616199892,CRE.FB.23,0.001441
720575940608982392,FB.1087,0.00144
720575940643638807,FB.860,0.001437
720575940617585624,NO.FB.38,0.001437
720575940630411311,FB.1046,0.001436
720575940619989765,FB.1008,0.001436
720575940618997440,NO.FB.44,0.001434
720575940640785267,NO.FB.31,0.001434
720575940611102469,NO.FB.45,0.001433
720575940638542424,NO.FB.28,0.001432
720575940622226870,FB.950,0.001432
720575940615748753,NO.142,0.00143
720575940612234467,FB.1067,0.001428
720575940635319407,FB.1018,0.001427
720575940619234241,FB.1040,0.001424
720575940628883838,FB.1060,0.001424
720575940625680784,CRE.FB.34,0.001421
720575940628164140,FB.765,0.00142
720575940628940994,SMP.FB.24,0.001419
720575940607848649,FB.SMP.5,0.001419
720575940615133755,FB.942,0.001418
720575940625864581,FB.SMP.10,0.001416
720575940620314304,FB.769,0.001406
720575940616842141,NO.60,0.001404
720575940638678131,FB.732,0.001399
720575940633271447,FB.897,0.001396
720575940624295096,FB.845,0.001392
720575940624180263,EB.162,0.001391
720575940627212806,SMP.FB.28,0.001388
720575940628990713,FB.702,0.001386
720575940627104259,FB.704,0.001384
720575940631824332,FB.505,0.001384
720575940630463007,FB.1353,0.001381
720575940610636773,FB.1069,0.00138
720575940618050776,FB.1107,0.00138
720575940616324386,FB.1065,0.001371
720575940614298730,SMP.FB.26,0.001369
720575940620027515,EB.5,0.001369
720575940625218685,EB.277,0.001367
720575940630736170,FB.1000,0.001365
720575940628386942,FB.578,0.001365
720575940636129758,FB.862,0.001361
720575940618928981,FB.744,0.001359
720575940626609128,FB.766,0.001359
720575940629139708,FB.1282,0.001356
720575940625453145,NO.92,0.001354
720575940611284659,FB.433,0.001353
720575940637066352,FB.620,0.001346
720575940612824978,FB.776,0.001345
720575940610440371,FB.730,0.001345
720575940625760017,FB.904,0.001341
720575940620831308,FB.921,0.00134
720575940623175969,FB.856,0.00134
720575940616520517,FB.708,0.001338
720575940629712727,NO.FB.23,0.001338
720575940622610726,FB.626,0.001338
720575940614073315,EB.271,0.001338
720575940626859599,FB.1242,0.001337
720575940629700138,FB.915,0.001331
720575940620356822,FB.1007,0.001328
720575940635152153,EB.118,0.001328
720575940612334946,FB.723,0.001324
720575940609261922,FB.696,0.001324
720575940623023287,FB.956,0.001321
720575940627299483,EB.337,0.001317
720575940621360264,FB.SMP.3,0.001312
720575940618523585,FB.830,0.001311
720575940617193886,FB.1287,0.001308
720575940616586077,FB.891,0.001305
720575940629703722,FB.685,0.001303
720575940623044327,FB.743,0.001302
720575940620925899,SMP.FB.40,0.001301
720575940622781624,FB.1103,0.0013
720575940625819535,AOTU.BU.13,0.001299
720575940625952584,FB.1170,0.001299
720575940629758762,NO.FB.32,0.001298
720575940610615269,NO.FB.40,0.001298
720575940610237394,FB.859,0.001297
720575940608014549,FB.995,0.001297
720575940620818977,NO.FB.34,0.001294
720575940605380274,FB.1185,0.001293
720575940618970606,FB.1136,0.001292
720575940611527794,NO.34,0.001286
720575940632496938,FB.752,0.001284
720575940626351256,FB.CRE.16,0.001283
720575940630631736,FB.LAL.45,0.001283
720575940626526986,SLP.FB.13,0.001282
720575940616440537,FB.660,0.001281
720575940621355034,FB.605,0.001281
720575940649126009,FB.835,0.001281
720575940626500233,FB.986,0.001281
720575940635412622,NO.FB.43,0.00128
720575940616231252,FB.812,0.001276
720575940616323101,FB.941,0.001275
720575940611243690,FB.777,0.001273
720575940605384882,FB.779,0.001272
720575940627618801,FB.985,0.001271
720575940632091929,FB.880,0.001269
720575940627712335,FB.1130,0.001269
720575940644745120,SAD.FB.2,0.001268
720575940615914613,FB.1011,0.001267
720575940610716786,FB.1115,0.001266
720575940634772671,FB.1036,0.001262
720575940609648942,FB.994,0.00126
720575940603964774,EB.287,0.00126
720575940628207951,FB.971,0.001258
720575940628585978,FB.916,0.001255
720575940617797169,FB.811,0.001253
720575940621132253,FB.1062,0.001253
720575940614308283,FB.814,0.001251
720575940621585446,FB.1252,0.00125
720575940632934355,FB.838,0.001249
720575940625493604,FB.CRE.15,0.001246
720575940611210866,FB.1033,0.001246
720575940650516214,FB.781,0.001244
720575940628797512,FB.850,0.001243
720575940631282247,LAL.FB.3,0.001243
720575940635887593,FB.951,0.00124
720575940632994399,EB.274,0.001238
720575940627269562,FB.906,0.001238
720575940639812304,FB.997,0.001238
720575940608352451,FB.1043,0.001237
720575940636191977,FB.651,0.001234
720575940631049519,NO.FB.30,0.001232
720575940627653502,CRE.FB.35,0.001232
720575940627046479,FB.1199,0.00123
720575940613338521,EB.238,0.001229
720575940626355081,FB.901,0.001226
720575940632669977,NO.FB.8,0.001217
720575940630769612,FB.1073,0.001216
720575940637195895,FB.938,0.001214
720575940622451699,FB.1302,0.001214
720575940645057828,EB.107,0.001214
720575940622523101,SMP.FB.30,0.001213
720575940642860192,FB.523,0.001212
720575940621424854,FB.1304,0.001211
720575940620789697,PB.FB.8,0.001208
720575940613682602,FB.992,0.001205
720575940637898072,FB.782,0.001204
720575940616470417,FB.1108,0.001204
720575940610160789,FB.817,0.001203
720575940628194895,FB.1025,0.001203
720575940612248743,FB.982,0.001199
720575940609370466,FB.948,0.001198
720575940615654100,NO.FB.41,0.001197
720575940610177203,NO.68,0.001197
720575940625636964,FB.548,0.001195
720575940632074521,FB.735,0.001191
720575940605756081,FB.521,0.001191
720575940617934576,FB.CRE.18,0.001191
720575940629111035,FB.CRE.19,0.001189
720575940627174928,FB.1198,0.001188
720575940630792275,FB.1189,0.001187
720575940624824963,FB.1100,0.001183
720575940624276410,FB.CRE.17,0.001183
720575940642071968,NO.135,0.001182
720575940628675948,FB.954,0.001178
720575940623220372,AOTU.FB.7,0.001177
720575940615985449,FB.855,0.001176
720575940624700674,FB.884,0.001174
720575940621216169,SMP.FB.29,0.001173
720575940616218452,FB.661,0.001173
720575940628073235,FB.1163,0.001173
720575940619972446,FB.1286,0.001172
720575940609579470,AOTU.FB.22,0.001171
720575940611419414,FB.1042,0.00117
720575940612937073,EB.111,0.001169
720575940629864515,FB.1238,0.001168
720575940607246549,EB.297,0.001168
720575940630755276,EB.270,0.001167
720575940654856353,FB.566,0.001162
720575940604065470,FB.1016,0.001161
720575940614038751,FB.1111,0.001159
720575940631822663,AOTU.FB.13,0.001158
720575940619832188,FB.1009,0.001158
720575940622200042,FB.1173,0.001157
720575940623219463,EB.199,0.001155
720575940626894588,NO.45,0.001154
720575940618437979,FB.852,0.001152
720575940615712468,FB.1307,0.001151
720575940622940967,NO.FB.35,0.00115
720575940612939154,NO.FB.46,0.00115
720575940631303212,FB.671,0.001149
720575940617644372,AOTU.FB.15,0.001145
720575940611550701,FB.1291,0.001145
720575940610306146,FB.983,0.001145
720575940638494416,NO.69,0.001143
720575940634843247,NO.FB.29,0.001142
720575940626205702,FB.1098,0.001141
720575940630268044,FB.1190,0.001141
720575940645273652,FB.1056,0.00114
720575940615018838,FB.813,0.00114
720575940629469378,AOTU.CRE.16,0.001139
720575940630982712,SMP.FB.38,0.001137
720575940629733114,EB.167,0.001136
720575940627669886,FB.972,0.001135
720575940620719273,FB.828,0.001133
720575940632677331,FB.1274,0.001131
720575940624364474,FB.1061,0.001131
720575940612585011,FB.893,0.00113
720575940629202681,FB.1023,0.001128
720575940625817256,FB.1244,0.001126
720575940626315207,PB.17,0.001115
720575940629827907,FB.762,0.001114
720575940626898504,FB.869,0.001114
720575940634360824,NO.40,0.001114
720575940630329820,FB.1299,0.001112
720575940616445250,EB.285,0.00111
720575940629823993,FB.969,0.00111
720575940652733089,FB.1142,0.00111
720575940618772870,FB.851,0.001107
720575940624836810,NO.73,0.001105
720575940634809230,FB.1090,0.001102
720575940620391337,NO.114,0.0011
720575940616913339,FB.SMP.1,0.0011
720575940625781180,FB.1268,0.001099
720575940618153153,NO.65,0.001099
720575940627299227,EB.251,0.001099
720575940622392299,FB.791,0.001097
720575940610151130,FB.1117,0.001096
720575940618624239,FB.871,0.001095
720575940627306124,FB.1197,0.001092
720575940629983884,FB.1074,0.001092
720575940638576462,FB.1122,0.00109
720575940624126183,FB.1154,0.001088
720575940629535788,FB.1001,0.001087
720575940612892306,FB.1264,0.001087
720575940621117684,FB.920,0.001087
720575940618884299,FB.870,0.001085
720575940625029925,FB.1153,0.001084
720575940643221271,NO.107,0.001083
720575940619327041,FB.922,0.001082
720575940617773865,FB.694,0.00108
720575940629538858,FB.802,0.00108
720575940637745853,FB.878,0.001071
720575940618814424,FB.1161,0.001069
720575940628137222,CRE.FB.33,0.001064
720575940629497462,NO.58,0.001064
720575940629135378,FB.1149,0.001058
720575940627916410,FB.934,0.001058
720575940626534986,NO.105,0.001054
720575940644615790,FB.CRE.22,0.001053
720575940627851458,FB.1196,0.001052
720575940612154664,FB.1084,0.00105
720575940638490531,NO.57,0.00105
720575940621372713,FB.1347,0.001048
720575940620147067,FB.959,0.001046
720575940619051088,NO.141,0.001043
720575940628386686,FB.719,0.001043
720575940617736827,FB.890,0.001042
720575940628766780,FB.824,0.001041
720575940611263602,FB.832,0.001041
720575940643915300,EB.122,0.00104
720575940615846356,AOTU.FB.10,0.00104
720575940638017862,NO.52,0.001038
720575940634248184,FB.1045,0.001037
720575940632841367,FB.865,0.001036
720575940628810071,FB.803,0.001036
720575940632059673,FB.1222,0.001032
720575940615877410,FB.1180,0.001031
720575940630844447,FB.1094,0.001031
720575940626302982,FB.987,0.001028
720575940632088857,FB.1275,0.001027
720575940604833982,FB.1164,0.001025
720575940624863516,FB.844,0.001022
720575940625604098,FB.1048,0.00102
720575940624331722,FB.CRE.36,0.001018
720575940619578352,FB.1134,0.001014
720575940620339438,FB.829,0.001013
720575940633658559,NO.9,0.001013
720575940627097862,CRE.FB.40,0.001012
720575940613674663,NO.FB.56,0.001009
720575940607527381,FB.949,0.001008
720575940626158223,FB.SMP.17,0.001006
720575940642486747,NO.43,0.001005
720575940604561766,NO.94,0.001004
720575940652886177,SMP.FB.36,0.001002
720575940628218959,NO.139,0.001001
720575940619226689,FB.889,0.000998
720575940608242756,FB.1054,0.000996
720575940626347848,FB.825,0.000993
720575940617921877,FB.771,0.000993
720575940638662232,NO.39,0.000992
720575940627799808,FB.1278,0.000992
720575940629947704,FB.SMP.9,0.000992
720575940623956813,FB.1029,0.000991
720575940620224801,FB.1050,0.000989
720575940607287305,NO.FB.48,0.000977
720575940629552633,FB.763,0.000976
720575940630666404,EB.144,0.000974
720575940622908660,FB.1064,0.000974
720575940637344613,FB.903,0.000973
720575940620007589,FB.1133,0.000972
720575940626666857,FB.1200,0.000971
720575940612824239,FB.1265,0.000971
720575940621764490,NO.FB.36,0.00097
720575940629315900,FB.1194,0.000967
720575940622559882,FB.1205,0.000966
720575940637625203,FB.1187,0.000965
720575940610161813,FB.1139,0.000963
720575940623299772,FB.1101,0.000963
720575940637653605,SMP.FB.46,0.000963
720575940615957853,FB.1041,0.000961
720575940606681099,FB.928,0.00096
720575940619891060,FB.957,0.00096
720575940621434150,FB.1284,0.00096
720575940653018017,FB.963,0.000959
720575940619157595,FB.770,0.000956
720575940629846841,FB.1022,0.000956
720575940617337413,FB.1179,0.000955
720575940629846636,FB.1193,0.000948
720575940630898515,FB.1374,0.000948
720575940625863336,FB.1346,0.000948
720575940621586628,FB.937,0.000946
720575940626827024,EB.290,0.000946
720575940630985811,FB.1276,0.000943
720575940639935963,NO.FB.13,0.000943
720575940615102127,FB.1269,0.000942
720575940626048711,FB.1038,0.000941
720575940628031531,NO.91,0.000939
720575940603844017,FB.1351,0.000937
720575940629272850,FB.1168,0.000935
720575940622265525,FB.1078,0.000934
720575940631372845,FB.1093,0.000933
720575940638890192,FB.1218,0.000932
720575940613388753,FB.1309,0.000928
720575940627418750,NO.17,0.000925
720575940620494708,FB.1106,0.000922
720575940608185986,FB.839,0.000922
720575940615650009,FB.993,0.000921
720575940612377775,FB.1031,0.000915
720575940633368171,NO.131,0.000915
720575940650785401,EB.174,0.000915
720575940624356234,EB.321,0.000915
720575940622051818,FB.SMP.14,0.000912
720575940625437706,FB.905,0.000908
720575940644808227,FB.929,0.000905
720575940625294217,FB.1224,0.000905
720575940628105353,FB.1288,0.000902
720575940628764268,FB.883,0.0009
720575940613441442,NO.24,0.000897
720575940619087013,NO.110,0.000896
720575940630735378,FB.1125,0.000895
720575940626605211,FB.1028,0.000894
720575940636143796,FB.1089,0.000892
720575940620040780,FB.1324,0.000892
720575940630993581,FB.966,0.000891
720575940625061918,FB.1399,0.000886
720575940623807932,FB.1003,0.000886
720575940632943199,FB.984,0.000884
720575940615220802,NO.56,0.000883
720575940652702710,EB.141,0.000878
720575940635229797,NO.62,0.000878
720575940616543745,NO.47,0.000878
720575940611758819,FB.1183,0.000876
720575940625537301,NO.119,0.000875
720575940658902401,FB.618,0.000871
720575940611243946,FB.946,0.000871
720575940626137895,EB.33,0.000869
720575940637969222,SLP.FB.5,0.000869
720575940625630993,FB.1132,0.000869
720575940615250235,FB.1181,0.000868
720575940628471868,FB.1128,0.000867
720575940635852766,FB.930,0.000867
720575940645448756,FB.1271,0.000865
720575940611308259,FB.945,0.000864
720575940627890072,EB.115,0.000864
720575940615267933,FB.1260,0.00086
720575940618875886,FB.1207,0.000857
720575940632052010,FB.1333,0.000855
720575940607330825,NO.81,0.000851
720575940636916713,NO.95,0.000843
720575940613231313,FB.1113,0.000843
720575940631165613,FB.1020,0.000842
720575940630904121,EB.112,0.000841
720575940617211968,FB.979,0.00084
720575940622709065,FB.990,0.000836
720575940629391179,FB.1096,0.000835
720575940608859694,FB.1212,0.000833
720575940623277547,FB.706,0.000828
720575940628707858,FB.932,0.000828
720575940653053857,FB.1055,0.000827
720575940618424149,SLP.FB.7,0.000827
720575940627161700,EB.239,0.000826
720575940612488615,FB.1138,0.000826
720575940637487694,FB.1297,0.000825
720575940620228641,FB.1285,0.000823
720575940627243267,AOTU.FB.42,0.000823
720575940612594855,FB.857,0.000822
720575940615610836,FB.1232,0.000822
720575940611851506,FB.1114,0.000821
720575940623018983,FB.527,0.000821
720575940619271344,FB.991,0.000819
720575940619658111,EB.330,0.000817
720575940627543171,FB.958,0.000816
720575940625821017,NO.118,0.000816
720575940654697377,FB.619,0.000813
720575940638845648,NO.128,0.000811
720575940622334699,FB.1030,0.000809
720575940627399783,FB.1318,0.000808
720575940645448995,NO.121,0.000807
720575940634258131,FB.988,0.000807
720575940629550039,NO.80,0.000806
720575940633228615,AOTU.FB.8,0.000801
720575940610477425,FB.1116,0.000801
720575940637791549,SMP.FB.35,0.0008
720575940628695660,FB.1127,0.000799
720575940631024977,NO.104,0.000799
720575940638647459,FB.1143,0.000798
720575940611363954,FB.1292,0.000798
720575940630852300,FB.1124,0.000798
720575940619370416,FB.1135,0.000797
720575940610545561,FB.1380,0.000792
720575940611396835,PB.20,0.000792
720575940626646790,FB.1027,0.000791
720575940613839116,FB.981,0.000787
720575940632827496,FB.1158,0.000786
720575940634655924,FB.1146,0.000783
720575940619469488,NO.66,0.000779
720575940614900127,NO.86,0.000778
720575940625349961,FB.1005,0.000777
720575940630434430,FB.1070,0.000774
720575940628141818,FB.933,0.000774
720575940629609167,NO.112,0.000773
720575940628805327,FB.1239,0.000772
720575940620004590,FB.1206,0.000771
720575940622073235,AOTU.FB.32,0.00077
720575940636330729,FB.998,0.00077
720575940610623402,FB.1086,0.000767
720575940639861301,LAL.FB.4,0.000766
720575940626541075,FB.1281,0.000766
720575940622905869,FB.1203,0.000764
720575940624175653,FB.1249,0.000764
720575940636322367,FB.1312,0.000763
720575940640257152,FB.1058,0.000763
720575940636802532,NO.FB.49,0.000762
720575940625925898,FB.CRE.66,0.000762
720575940620639152,FB.1104,0.000762
720575940628720079,FB.1024,0.000761
720575940637567822,AOTU.FB.6,0.000759
720575940639782875,FB.SMP.13,0.000754
